2017-03-17,727,0.1855455162108791
2017-03-18,500,0.19090618052843075
2017-03-19,1010,0.11276676707458355
2017-03-20,472,0.1317218699933588
2017-03-21,311,0.13348950373015595
2017-03-22,231,0.14681248308510766
2017-03-23,248,0.05285159231405157
2017-03-24,707,0.2555275985017431
2017-03-25,391,0.1586004516441732
2017-03-26,222,0.1784544759275066
2017-03-27,393,0.19602302945186095
2017-03-28,315,0.15314249959039555
2017-03-29,384,0.18814660185144894
2017-03-30,1,0.0
2017-03-31,1106,0.17281114502264114
2017-04-01,815,0.09171155453947753
2017-04-02,267,0.11844838635861012
2017-04-03,460,0.18907720090857302
2017-04-04,567,0.0859532157674384
2017-04-05,285,0.12777888745410604
2017-04-06,375,0.30500943168043704
2017-04-07,1,0.0
