2017-03-17,4889,0.16517214154223883,0.07755962364491778,0.013737983227653863,0.9087128247085288
2017-03-20,2981,0.174460483059379,0.08743005702784326,0.013456558201945657,0.8991137202281092
2017-03-21,2109,0.12606367946894298,0.06955808440018968,0.017881460407776217,0.9125609293504042
2017-03-22,1652,0.10531549636803904,0.0621029055690072,0.014552663438256657,0.9233420096852292
2017-03-23,2062,0.04824713870029101,0.042489815712900045,0.018320562560620753,0.9391920465567414
2017-03-24,3696,0.4086160173160101,0.14167992424241907,0.007498106060606061,0.8508222402597285
2017-03-27,2520,0.19146003968253913,0.09043452380952395,0.014306746031746025,0.8952567460317455
2017-03-28,2092,0.17412117590822176,0.08623804971319311,0.014779636711281074,0.898984225621417
2017-03-29,2560,0.15533749999999838,0.07058984375000041,0.011542578124999993,0.9178675781249866
2017-03-31,5634,0.34063416755415016,0.11592350017749652,0.0034629037983670576,0.8806135960241702
2017-04-03,3082,0.23590791693705476,0.12586015574302295,0.018817650876054436,0.8553215444516603
2017-04-04,3147,0.07668296790594234,0.05725738798856051,0.02127105179536061,0.9214737845567207
2017-04-05,1755,0.0788158404558401,0.05797777777777773,0.019790883190883155,0.9222301994302028
2017-04-06,2745,0.11941446265938062,0.05734681238615661,0.006910382513661202,0.9357453551912522
