2017-03-15,2622,0.015927092540126486
2017-03-16,3139,0.007277810428520249
2017-03-17,4296,0.04923172697814772
2017-03-18,3399,0.057618803775577
2017-03-19,2247,0.08658316011795586
2017-03-20,1598,0.07837425761729554
2017-03-21,1802,0.17930712328646886
2017-03-22,1230,0.10710125646711005
2017-03-23,1007,0.04380687550064407
2017-03-24,589,0.024032743263032934
2017-03-25,1127,0.22330306375326567
2017-03-26,627,0.14209433923997333
2017-03-27,716,0.14156725626173977
2017-03-28,1133,0.2195237879254886
2017-03-29,1030,0.2380762304039023
2017-03-30,0,0
2017-03-31,981,0.2797088702911821
2017-04-01,534,0.037313360666590994
2017-04-02,462,0.04659939882748314
2017-04-03,2324,0.014332802675532722
2017-04-04,1448,0.012724213740270218
2017-04-05,1520,0.010184975979360154
2017-04-06,791,0.03202359264997525
2017-04-07,0,0
