2017-03-17,4889,34.730245302066606
2017-03-18,2742,296.6748194237163
2017-03-19,6039,60.64792715982694
2017-03-20,2981,47.275934767236535
2017-03-21,2109,11.300273324145587
2017-03-22,1652,12.237375952028634
2017-03-23,2062,16.659947873293174
2017-03-24,3696,32.258026411379234
2017-03-25,2394,37.986009455423975
2017-03-26,1575,-45.86103610929763
2017-03-27,2520,510.5283505399438
2017-03-28,2092,-10.493467663750435
2017-03-29,2560,32.97863094618653
2017-03-30,0,0
2017-03-31,5634,679.30244705474
2017-04-01,4242,-135.20523427984085
2017-04-02,1620,-9.960794822026093
2017-04-03,3082,25.37524421892151
2017-04-04,3147,52.09186602921948
2017-04-05,1755,-0.7511642513458241
2017-04-06,2745,3.5580928421873455
2017-04-07,1407,94.86012628258248
2017-04-08,1997,15.439082756828105
2017-04-09,1859,106.56208066811368
2017-04-10,1994,18.50764274458407
2017-04-11,2152,19.697326959899595
2017-04-12,2472,45.36142032131853
2017-04-13,2282,33.23605833791248
2017-04-14,1461,-19.224120963997684
2017-04-15,0,0
2017-04-16,0,0
2017-04-17,760,170.23284321352253
2017-04-18,1671,23.838052320640227
2017-04-19,5327,632.9711854785712
2017-04-20,5433,1064.5445819068086
2017-04-21,1931,192.05678941496643
2017-04-22,1618,46.88448795634795
2017-04-23,1135,40.52385549978757
2017-04-24,2095,126.57478858281762
2017-04-25,2078,69.57238841093026
2017-04-26,0,0
